TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2009-13,UHF42,301,4,Washington Heights,"77,474",80.4
2009-13,UHF42,302,4,Central Harlem - Morningside Heights,"37,517",49.4
2009-13,UHF42,303,4,East Harlem,"14,609",32.1
2009-13,UHF42,304,4,Upper West Side,"82,458",65.9
2009-13,UHF42,305,4,Upper East Side,"54,357",39.3
2009-13,UHF42,306,4,Chelsea - Clinton,"47,087",47.6
2009-13,UHF42,307,4,Gramercy Park - Murray Hill,"31,999",36.2
2009-13,UHF42,308,4,Greenwich Village - SoHo,"34,918",70.6
2009-13,UHF42,309,4,Union Square - Lower East Side,"55,680",57.0
2009-13,UHF42,310,4,Lower Manhattan,"9,527",31.9
2009-13,UHF42,401,4,Long Island City - Astoria,"55,435",58.5
2009-13,UHF42,402,4,West Queens,"79,294",49.7
2009-13,UHF42,403,4,Flushing - Clearview,"31,776",31.9
2009-13,UHF42,404,4,Bayside - Little Neck,"12,192",34.4
2009-13,UHF42,405,4,Ridgewood - Forest Hills,"61,596",57.6
2009-13,UHF42,406,4,Fresh Meadows,"12,581",34.6
2009-13,UHF42,407,4,Southwest Queens,"53,989",59.1
2009-13,UHF42,408,4,Jamaica,"45,913",45.6
2009-13,UHF42,409,4,Southeast Queens,"49,246",48.7
2009-13,UHF42,410,4,Rockaways,"12,984",28.6
2009-13,UHF42,501,4,Port Richmond,"11,865",47.4
2009-13,UHF42,502,4,Stapleton - St. George,"16,507",34.1
2009-13,UHF42,503,4,Willowbrook,"4,904",15.1
2009-13,UHF42,504,4,South Beach - Tottenville,"10,020",14.1
2009-13,Borough,1,1,Bronx,"252,422",49.1
2009-13,Borough,2,1,Brooklyn,"614,005",61.3
2009-13,Borough,3,1,Manhattan,"447,154",52.7
2009-13,Borough,4,1,Queens,"399,619",47.7
2009-13,Borough,5,1,Staten Island,"43,296",24.4
2009-13,Citywide,1,0,New York City,"1,756,496",52.0
2008-12,NTA2010,501,8,Claremont-Bathgate,"3,851",36.6
2008-12,NTA2010,503,8,Eastchester-Edenwald-Baychester,"4,149",33.5
2008-12,NTA2010,505,8,Bedford Park-Fordham North,"15,668",79.9
2008-12,NTA2010,506,8,Belmont,"6,046",64.8
2008-12,NTA2010,507,8,Bronxdale,"5,984",41.7
2008-12,NTA2010,508,8,West Farms-Bronx River,"7,435",57.8
2008-12,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"4,048",20.3
2008-12,NTA2010,510,8,Pelham Bay-Country Club-City Island,"5,362",44.5
2008-12,NTA2010,513,8,Co-op City,"1,063",5.6
2008-12,NTA2010,514,8,East Concourse-Concourse Village,"12,967",56.4
2008-12,NTA2010,517,8,East Tremont,"6,090",39.3
2008-12,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"3,692",29.9
2008-12,NTA2010,526,8,Highbridge,"7,394",54.9
2008-12,NTA2010,527,8,Hunts Point,"3,894",40.9
2008-12,NTA2010,528,8,Van Cortlandt Village,"11,247",60.7
2008-12,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"5,066",35.7
2008-12,NTA2010,530,8,Kingsbridge Heights,"8,266",71.0
2008-12,NTA2010,531,8,Allerton-Pelham Gardens,"4,568",44.4
2008-12,NTA2010,533,8,Longwood,"3,887",42.8
2008-12,NTA2010,534,8,Melrose South-Mott Haven North,"4,730",34.2
2008-12,NTA2010,535,8,Morrisania-Melrose,"5,039",36.6
2008-12,NTA2010,536,8,University Heights-Morris Heights,"10,817",55.3
2008-12,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"6,605",62.7
2008-12,NTA2010,539,8,Mott Haven-Port Morris,"5,993",31.4
2008-12,NTA2010,540,8,Fordham South,"6,893",77.4
2008-12,NTA2010,541,8,Mount Hope,"13,173",73.4
2008-12,NTA2010,543,8,Norwood,"9,888",65.2
2008-12,NTA2010,544,8,Williamsbridge-Olinville,"11,018",49.2
2008-12,NTA2010,546,8,Parkchester,"8,315",61.9
2008-12,NTA2010,549,8,Pelham Parkway,"6,971",57.6
2008-12,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"6,442",35.8
2008-12,NTA2010,555,8,Soundview-Bruckner,"7,387",59.6
2008-12,NTA2010,559,8,Westchester-Unionport,"5,318",54.2
2008-12,NTA2010,562,8,Woodlawn-Wakefield,"9,459",58.1
2008-12,NTA2010,563,8,West Concourse,"9,119",67.1
2008-12,NTA2010,575,8,Crotona Park East,"3,124",42.1
2008-12,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"9,090",71.4
2008-12,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"11,335",41.3
2008-12,NTA2010,4719,8,Brighton Beach,"8,206",53.7
2008-12,NTA2010,4721,8,Seagate-Coney Island,"2,540",20.9
2008-12,NTA2010,4723,8,West Brighton,941,11.0
2008-12,NTA2010,4725,8,Homecrest,"9,548",56.6
2008-12,NTA2010,4726,8,Gravesend,"4,343",37.8
2008-12,NTA2010,4727,8,Bath Beach,"7,677",66.0
2008-12,NTA2010,4728,8,Bensonhurst West,"24,198",75.9
2008-12,NTA2010,4729,8,Bensonhurst East,"16,376",70.4
2008-12,NTA2010,4730,8,Dyker Heights,"12,202",76.0
2008-12,NTA2010,4731,8,Bay Ridge,"26,332",70.9
2008-12,NTA2010,4732,8,Sunset Park West,"14,502",78.9
2008-12,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"14,258",73.5
2008-12,NTA2010,4734,8,Sunset Park East,"17,905",81.7
2008-12,NTA2010,4735,8,Stuyvesant Heights,"19,646",69.0
2008-12,NTA2010,4737,8,Park Slope-Gowanus,"28,439",84.5
2008-12,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"8,693",51.0
2008-12,NTA2010,4740,8,Windsor Terrace,"6,542",65.2
2008-12,NTA2010,4741,8,Kensington-Ocean Parkway,"7,977",63.5
2008-12,NTA2010,4742,8,Flatbush,"28,965",72.1
2008-12,NTA2010,4743,8,Midwood,"13,117",66.4
2008-12,NTA2010,4744,8,Madison,"11,289",71.1
2008-12,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"7,485",42.7
2008-12,NTA2010,4746,8,Ocean Parkway South,"4,702",65.3
2008-12,NTA2010,4750,8,Canarsie,"5,854",19.6
2008-12,NTA2010,4758,8,Flatlands,"14,128",57.2
2008-12,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"20,556",73.2
2008-12,NTA2010,4761,8,Crown Heights North,"32,434",70.5
2008-12,NTA2010,4763,8,Crown Heights South,"11,189",71.6
2008-12,NTA2010,4764,8,Prospect Heights,"8,356",81.4
2008-12,NTA2010,4768,8,Fort Greene,"8,104",61.8
2008-12,NTA2010,4769,8,Clinton Hill,"12,621",74.2
2008-12,NTA2010,4772,8,Williamsburg,"4,633",51.8
2008-12,NTA2010,4773,8,North Side-South Side,"12,981",62.0
2008-12,NTA2010,4775,8,Bedford,"17,520",62.0
2008-12,NTA2010,4776,8,Greenpoint,"12,178",70.4
2008-12,NTA2010,4777,8,Bushwick North,"16,538",79.8
2008-12,NTA2010,4778,8,Bushwick South,"15,364",55.7
2008-12,NTA2010,4779,8,Ocean Hill,"6,838",49.9
2008-12,NTA2010,4781,8,Brownsville,"8,334",37.4
2008-12,NTA2010,4782,8,East New York,"13,869",39.7
2008-12,NTA2010,4783,8,Cypress Hills-City Line,"12,277",77.3
2008-12,NTA2010,4785,8,East New York (Pennsylvania Ave),"4,951",46.7
2008-12,NTA2010,4788,8,Borough Park,"20,736",67.5
2008-12,NTA2010,4790,8,East Williamsburg,"8,031",50.8
2008-12,NTA2010,4791,8,East Flatbush-Farragut,"13,530",69.4
2008-12,NTA2010,4793,8,Starrett City,369,5.7
2008-12,NTA2010,4795,8,Erasmus,"9,341",80.7
2008-12,NTA2010,4796,8,Rugby-Remsen Village,"13,783",61.8
2008-12,NTA2010,6101,8,Marble Hill-Inwood,"13,716",71.7
2008-12,NTA2010,6103,8,Central Harlem North-Polo Grounds,"16,957",44.9
2008-12,NTA2010,6104,8,Hamilton Heights,"17,265",83.3
2008-12,NTA2010,6106,8,Manhattanville,"5,138",58.3
2008-12,NTA2010,6109,8,Morningside Heights,"15,460",70.6
2008-12,NTA2010,6111,8,Central Harlem South,"11,681",54.2
2008-12,NTA2010,6112,8,Upper West Side,"56,143",74.7
2008-12,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"22,728",50.8
2008-12,NTA2010,6114,8,Lincoln Square,"16,531",41.7
2008-12,NTA2010,6115,8,Clinton,"13,487",45.0
2008-12,NTA2010,6117,8,Midtown-Midtown South,"10,636",49.7
2008-12,NTA2010,6119,8,Turtle Bay-East Midtown,"13,741",37.2
2008-12,NTA2010,6120,8,Murray Hill-Kips Bay,"9,150",29.8
2008-12,NTA2010,6121,8,Gramercy,"7,563",43.8
2008-12,NTA2010,6122,8,East Village,"17,512",71.4
2008-12,NTA2010,6123,8,West Village,"27,949",65.4
2008-12,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"14,534",65.2
2008-12,NTA2010,6125,8,Battery Park City-Lower Manhattan,"7,587",33.2
2008-12,NTA2010,6127,8,Chinatown,"13,817",68.8
2008-12,NTA2010,6128,8,Lower East Side,"13,159",40.9
2008-12,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"16,430",31.5
2008-12,NTA2010,6132,8,Yorkville,"16,031",33.0
2008-12,NTA2010,6133,8,East Harlem South,"8,095",32.5
2008-12,NTA2010,6134,8,East Harlem North,"8,059",33.2
2008-12,NTA2010,6135,8,Washington Heights North,"22,371",82.8
2008-12,NTA2010,6136,8,Washington Heights South,"24,771",80.1
2008-12,NTA2010,6140,8,Upper East Side-Carnegie Hill,"22,974",61.2
2008-12,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"8,936",82.0
2008-12,NTA2010,8101,8,South Jamaica,"5,965",44.5
2008-12,NTA2010,8102,8,Springfield Gardens North,"1,926",18.3
2008-12,NTA2010,8103,8,Springfield Gardens South-Brookville,"1,759",29.1
2008-12,NTA2010,8105,8,Rosedale,"2,775",33.9
2008-12,NTA2010,8106,8,Jamaica Estates-Holliswood,"4,064",40.9
2008-12,NTA2010,8107,8,Hollis,"4,453",65.1
2008-12,NTA2010,8108,8,St. Albans,"9,407",56.4
2008-12,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"5,996",43.5
2008-12,NTA2010,8112,8,Hammels-Arverne-Edgemere,"2,598",18.8
2008-12,NTA2010,8115,8,Far Rockaway-Bayswater,"5,013",28.0
2008-12,NTA2010,8117,8,Forest Hills,"20,244",48.5
2008-12,NTA2010,8118,8,Rego Park,"5,306",40.9
2008-12,NTA2010,8119,8,Glendale,"9,513",75.8
2008-12,NTA2010,8120,8,Ridgewood,"20,081",77.7
2008-12,NTA2010,8121,8,Middle Village,"8,221",51.4
2008-12,NTA2010,8122,8,Flushing,"7,103",25.6
2008-12,NTA2010,8123,8,College Point,"3,741",44.5
2008-12,NTA2010,8125,8,Corona,"5,526",31.8
2008-12,NTA2010,8126,8,North Corona,"5,917",47.1
2008-12,NTA2010,8127,8,East Elmhurst,"3,502",50.4
2008-12,NTA2010,8128,8,Jackson Heights,"21,044",53.7
2008-12,NTA2010,8129,8,Elmhurst,"13,724",46.9
2008-12,NTA2010,8130,8,Maspeth,"7,261",61.5
2008-12,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"18,776",65.4
2008-12,NTA2010,8133,8,Cambria Heights,"4,163",63.1
2008-12,NTA2010,8134,8,Queens Village,"11,640",69.2
2008-12,NTA2010,8135,8,Briarwood-Jamaica Hills,"5,636",39.1
2008-12,NTA2010,8137,8,Kew Gardens Hills,"5,331",37.1
2008-12,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"3,716",30.0
2008-12,NTA2010,8141,8,Fresh Meadows-Utopia,"3,358",48.3
2008-12,NTA2010,8142,8,Oakland Gardens,"3,419",29.2
2008-12,NTA2010,8143,8,Bellerose,"4,649",52.2
2008-12,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"3,018",30.3
2008-12,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"2,931",29.1
2008-12,NTA2010,8146,8,Bayside-Bayside Hills,"7,738",45.6
2008-12,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"1,144",10.5
2008-12,NTA2010,8148,8,Auburndale,"3,289",43.5
2008-12,NTA2010,8149,8,Whitestone,"3,985",32.3
2008-12,NTA2010,8150,8,Elmhurst-Maspeth,"3,752",41.9
2008-12,NTA2010,8151,8,Murray Hill,"7,584",40.0
2008-12,NTA2010,8152,8,East Flushing,"4,324",46.0
2008-12,NTA2010,8153,8,Woodhaven,"13,637",72.7
2008-12,NTA2010,8154,8,Richmond Hill,"13,885",73.7
2008-12,NTA2010,8155,8,South Ozone Park,"15,120",64.7
2008-12,NTA2010,8156,8,Ozone Park,"3,821",51.1
2008-12,NTA2010,8157,8,Lindenwood-Howard Beach,"1,864",16.0
2008-12,NTA2010,8160,8,Kew Gardens,"6,141",55.9
2008-12,NTA2010,8161,8,Jamaica,"8,938",53.5
2008-12,NTA2010,8162,8,Queensboro Hill,"2,639",38.9
2008-12,NTA2010,8163,8,Woodside,"9,149",52.8
2008-12,NTA2010,8166,8,Laurelton,"4,858",57.1
2008-12,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"4,805",62.6
2008-12,NTA2010,8170,8,Astoria,"22,112",59.9
2008-12,NTA2010,8171,8,Old Astoria,"5,340",44.2
2008-12,NTA2010,8172,8,Steinway,"13,378",59.7
2008-12,NTA2010,8176,8,Baisley Park,"5,665",48.7
2008-12,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,103",10.7
2008-12,NTA2010,8505,8,New Springville-Bloomfield-Travis,"1,514",10.6
2008-12,NTA2010,8507,8,Westerleigh,"4,141",42.8
2008-12,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"2,638",30.8
2008-12,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"2,087",25.3
2008-12,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"3,421",30.6
2008-12,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"1,295",21.2
2008-12,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"7,317",53.2
2008-12,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"1,012",8.6
2008-12,NTA2010,8525,8,Oakwood-Oakwood Beach,"1,173",13.4
2008-12,NTA2010,8528,8,Port Richmond,"3,447",48.8
2008-12,NTA2010,8532,8,Rossville-Woodrow,146,2.0
2008-12,NTA2010,8535,8,New Brighton-Silver Lake,"4,033",57.5
2008-12,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"1,958",21.1
2008-12,NTA2010,8537,8,Stapleton-Rosebank,"4,035",39.6
2008-12,NTA2010,8545,8,New Dorp-Midland Beach,"3,047",36.3
2008-12,NTA2010,8548,8,Arden Heights,299,3.3
2008-12,NTA2010,8554,8,Great Kills,"1,988",12.6
2008-12,CD,101,6,Financial District (CD1),"50,070",57.0
2008-12,CD,102,6,Greenwich Village and Soho (CD2),"50,070",57.0
2008-12,CD,103,6,Lower East Side and Chinatown (CD3),"44,488",57.9
2008-12,CD,104,6,Clinton and Chelsea (CD4),"46,851",48.7
2008-12,CD,105,6,Midtown (CD5),"46,851",48.7
2008-12,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"39,390",41.1
2008-12,CD,107,6,Upper West Side (CD7),"72,674",63.3
2008-12,CD,108,6,Upper East Side (CD8),"55,435",40.1
2008-12,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"37,863",73.6
2008-12,CD,110,6,Central Harlem (CD10),"28,638",48.3
2008-12,CD,111,6,East Harlem (CD11),"16,154",32.8
2008-12,CD,112,6,Washington Heights and Inwood (CD12),"60,858",78.9
2008-12,CD,201,6,Mott Haven and Melrose (CD1),"18,504",35.9
2008-12,CD,202,6,Hunts Point and Longwood (CD2),"18,504",35.9
2008-12,CD,203,6,Morrisania and Crotona (CD3),"24,150",42.7
2008-12,CD,204,6,Highbridge and Concourse (CD4),"29,480",58.9
2008-12,CD,205,6,Fordham and University Heights (CD5),"30,883",66.6
2008-12,CD,206,6,Belmont and East Tremont (CD6),"24,150",42.7
2008-12,CD,207,6,Kingsbridge Heights and Bedford (CD7),"33,822",72.9
2008-12,CD,208,6,Riverdale and Fieldston (CD8),"20,005",44.4
2008-12,CD,209,6,Parkchester and Soundview (CD9),"32,503",47.5
2008-12,CD,210,6,Throgs Neck and Co-op City (CD10),"12,867",26.2
2008-12,CD,211,6,Morris Park and Bronxdale (CD11),"24,128",51.1
2008-12,CD,212,6,Williamsbridge and Baychester (CD12),"24,626",48.2
2008-12,CD,301,6,Greenpoint and Williamsburg (CD1),"37,823",60.0
2008-12,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"38,508",64.3
2008-12,CD,303,6,Bedford Stuyvesant (CD3),"37,166",65.5
2008-12,CD,304,6,Bushwick (CD4),"31,902",66.1
2008-12,CD,305,6,East New York and Starrett City (CD5),"26,515",46.3
2008-12,CD,306,6,Park Slope and Carroll Gardens (CD6),"42,697",80.5
2008-12,CD,307,6,Sunset Park (CD7),"38,949",77.4
2008-12,CD,308,6,Crown Heights and Prospect Heights (CD8),"40,790",72.5
2008-12,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"31,745",72.6
2008-12,CD,310,6,Bay Ridge and Dyker Heights (CD10),"38,534",72.5
2008-12,CD,311,6,Bensonhurst (CD11),"48,251",72.2
2008-12,CD,312,6,Borough Park (CD12),"33,415",66.2
2008-12,CD,313,6,Coney Island (CD13),"16,030",33.7
2008-12,CD,314,6,Flatbush and Midwood (CD14),"42,082",70.2
2008-12,CD,315,6,Sheepshead Bay (CD15),"32,172",53.5
2008-12,CD,316,6,Brownsville (CD16),"20,123",43.2
2008-12,CD,317,6,East Flatbush (CD17),"36,654",68.7
2008-12,CD,318,6,Flatlands and Canarsie (CD18),"27,467",38.1
2008-12,CD,401,6,Long Island City and Astoria (CD1),"45,635",57.7
2008-12,CD,402,6,Woodside and Sunnyside (CD2),"31,677",57.6
2008-12,CD,403,6,Jackson Heights (CD3),"30,463",51.9
2008-12,CD,404,6,Elmhurst and Corona (CD4),"19,250",41.3
2008-12,CD,405,6,Ridgewood and Maspeth (CD5),"45,076",68.1
2008-12,CD,406,6,Rego Park and Forest Hills (CD6),"25,550",46.7
2008-12,CD,407,6,Flushing and Whitestone (CD7),"30,520",32.3
2008-12,CD,408,6,Hillcrest and Fresh Meadows (CD8),"22,105",38.1
2008-12,CD,409,6,Kew Gardens and Woodhaven (CD9),"33,663",69.3
2008-12,CD,410,6,South Ozone Park and Howard Beach (CD10),"20,805",48.9
2008-12,CD,411,6,Bayside and Little Neck (CD11),"17,377",37.5
2008-12,CD,412,6,Jamaica and Hollis (CD12),"36,354",48.0
2008-12,CD,413,6,Queens Village (CD13),"32,862",50.6
2008-12,CD,414,6,Rockaway and Broad Channel (CD14),"13,607",29.9
2008-12,CD,501,6,St. George and Stapleton (CD1),"29,032",43.0
2008-12,CD,502,6,South Beach and Willowbrook (CD2),"8,826",17.7
2008-12,CD,503,6,Tottenville and Great Kills (CD3),"6,796",11.4
2008-12,Subboro,1,5,Mott Haven/Hunts Point,"18,504",35.9
2008-12,Subboro,2,5,Morrisania/East Tremont,"24,376",42.7
2008-12,Subboro,3,5,Highbridge/South Concourse,"29,480",58.9
2008-12,Subboro,4,5,University Heights/Fordham,"30,883",66.6
2008-12,Subboro,5,5,Kingsbridge Heights/Mosholu,"33,822",72.9
2008-12,Subboro,6,5,Riverdale/Kingsbridge,"20,005",44.4
2008-12,Subboro,7,5,Soundview/Parkchester,"32,503",47.5
2008-12,Subboro,8,5,Throgs Neck/Co-op City,"12,889",26.2
2008-12,Subboro,9,5,Pelham Parkway,"24,128",51.1
2008-12,Subboro,10,5,Williamsbridge/Baychester,"24,638",48.2
2008-12,Subboro,11,5,Williamsburg/Greenpoint,"37,823",60.0
2008-12,Subboro,12,5,Brooklyn Heights/Fort Greene,"38,586",64.3
2008-12,Subboro,13,5,Bedford Stuyvesant,"37,166",65.5
2008-12,Subboro,14,5,Bushwick,"31,902",66.1
2008-12,Subboro,15,5,East New York/Starret City,"26,515",46.3
2008-12,Subboro,16,5,Park Slope/Carroll Gardens,"42,697",80.5
2008-12,Subboro,17,5,Sunset Park,"38,960",77.4
2008-12,Subboro,18,5,N. Crown Heights/Prospect Heights,"40,790",72.5
2008-12,Subboro,19,5,South Crown Heights,"31,745",72.6
2008-12,Subboro,20,5,Bay Ridge,"38,534",72.5
2008-12,Subboro,21,5,Bensonhurst,"48,251",72.2
2008-12,Subboro,22,5,Borough Park,"33,415",66.2
2008-12,Subboro,23,5,Coney Island,"16,030",33.7
2008-12,Subboro,24,5,Flatbush,"42,082",70.2
2008-12,Subboro,25,5,Sheepshead Bay/Gravesend,"32,172",53.5
2008-12,Subboro,26,5,Brownsville/Ocean Hill,"20,123",43.2
2008-12,Subboro,27,5,East Flatbush,"36,654",68.7
2008-12,Subboro,28,5,Flatlands/Canarsie,"27,467",38.1
2008-12,Subboro,29,5,Greenwich Village/Financial District,"50,080",57.0
2008-12,Subboro,30,5,Lower East Side/Chinatown,"44,488",57.9
2008-12,Subboro,31,5,Chelsea/Clinton/Midtown,"46,851",48.7
2008-12,Subboro,32,5,Stuyvesant Town/Turtle Bay,"39,390",41.1
2008-12,Subboro,33,5,Upper West Side,"72,674",63.3
2008-12,Subboro,34,5,Upper East Side,"55,435",40.1
2008-12,Subboro,35,5,Morningside Heights/Hamilton Heights,"37,863",73.6
2008-12,Subboro,36,5,Central Harlem,"28,638",48.3
2008-12,Subboro,37,5,East Harlem,"16,154",32.8
2008-12,Subboro,38,5,Washington Heights/Inwood,"60,858",78.9
2008-12,Subboro,39,5,Astoria,"45,635",57.7
2008-12,Subboro,40,5,Sunnyside/Woodside,"31,677",57.6
2008-12,Subboro,41,5,Jackson Heights,"30,463",51.9
2008-12,Subboro,42,5,Elmhurst/Corona,"19,250",41.2
2008-12,Subboro,43,5,Middle Village/Ridgewood,"45,100",68.1
2008-12,Subboro,44,5,Forest Hills/Rego Park,"25,550",46.7
2008-12,Subboro,45,5,Flushing/Whitestone,"30,520",32.3
2008-12,Subboro,46,5,Hillcrest/Fresh Meadows,"22,105",38.1
2008-12,Subboro,47,5,Kew Gardens/Woodhaven,"33,676",69.2
2008-12,Subboro,48,5,Howard Beach/South Ozone Park,"20,805",48.9
2008-12,Subboro,49,5,Bayside/Little Neck,"17,377",37.5
2008-12,Subboro,50,5,Jamaica,"36,354",48.0
2008-12,Subboro,51,5,Bellerose/Rosedale,"32,862",50.6
2008-12,Subboro,52,5,Rockaways,"13,615",29.9
2008-12,Subboro,53,5,North Shore,"29,032",43.0
2008-12,Subboro,54,5,Mid Island,"8,822",17.7
2008-12,Subboro,55,5,South Shore,"6,800",11.4
2008-12,UHF42,101,4,Kingsbridge - Riverdale,"15,868",39.9
2008-12,UHF42,102,4,Northeast Bronx,"27,141",37.2
2008-12,UHF42,103,4,Fordham - Bronx Pk,"59,151",64.9
2008-12,UHF42,104,4,Pelham - Throgs Neck,"55,112",47.5
2008-12,UHF42,105,4,Crotona -Tremont,"41,225",56.7
2008-12,UHF42,106,4,High Bridge - Morrisania,"36,502",48.7
2008-12,UHF42,107,4,Hunts Point - Mott Haven,"17,915",37.0
2008-12,UHF42,201,4,Greenpoint,"35,751",64.8
2008-12,UHF42,202,4,Downtown - Heights - Slope,"78,576",71.6
2008-12,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"91,205",64.8
2008-12,UHF42,204,4,East New York,"35,079",51.7
2008-12,UHF42,205,4,Sunset Park,"33,361",79.7
2008-12,UHF42,206,4,Borough Park,"77,943",68.5
2008-12,UHF42,207,4,East Flatbush - Flatbush,"85,244",73.1
2008-12,UHF42,208,4,Canarsie - Flatlands,"23,821",32.0
2008-12,UHF42,209,4,Bensonhurst - Bay Ridge,"54,832",67.2
2008-12,UHF42,210,4,Coney Island - Sheepshead Bay,"56,576",48.8
2008-12,UHF42,211,4,Williamsburg - Bushwick,"48,524",59.8
2008-12,UHF42,301,4,Washington Heights,"78,514",80.4
2008-12,UHF42,302,4,Central Harlem - Morningside Heights,"37,413",48.8
2008-12,UHF42,303,4,East Harlem,"15,376",33.8
2008-12,UHF42,304,4,Upper West Side,"82,913",66.6
2008-12,UHF42,305,4,Upper East Side,"55,175",39.8
2008-12,UHF42,306,4,Chelsea - Clinton,"47,322",48.9
2008-12,UHF42,307,4,Gramercy Park - Murray Hill,"32,913",37.3
2008-12,UHF42,308,4,Greenwich Village - SoHo,"35,047",71.2
2008-12,UHF42,309,4,Union Square - Lower East Side,"56,674",57.9
2008-12,UHF42,310,4,Lower Manhattan,"9,398",33.1
2008-12,UHF42,401,4,Long Island City - Astoria,"55,498",58.7
2008-12,UHF42,402,4,West Queens,"80,030",50.3
2008-12,UHF42,403,4,Flushing - Clearview,"32,841",33.0
2008-12,UHF42,404,4,Bayside - Little Neck,"12,575",35.5
2008-12,UHF42,405,4,Ridgewood - Forest Hills,"62,147",58.3
2008-12,UHF42,406,4,Fresh Meadows,"13,131",36.1
2008-12,UHF42,407,4,Southwest Queens,"54,481",59.8
2008-12,UHF42,408,4,Jamaica,"46,410",46.3
2008-12,UHF42,409,4,Southeast Queens,"50,334",49.4
2008-12,UHF42,410,4,Rockaways,"13,615",29.9
2008-12,UHF42,501,4,Port Richmond,"12,394",49.3
2008-12,UHF42,502,4,Stapleton - St. George,"16,805",34.7
2008-12,UHF42,503,4,Willowbrook,"5,103",15.7
2008-12,UHF42,504,4,South Beach - Tottenville,"10,352",14.6
2008-12,Borough,1,1,Bronx,"251,228",49.0
2008-12,Borough,2,1,Brooklyn,"620,912",62.2
2008-12,Borough,3,1,Manhattan,"452,431",53.4
2008-12,Borough,4,1,Queens,"404,989",48.4
2008-12,Borough,5,1,Staten Island,"44,654",25.3
2008-12,Citywide,1,0,New York City,"1,774,214",52.6
2007-11,NTA2010,501,8,Claremont-Bathgate,"3,569",34.4
2007-11,NTA2010,503,8,Eastchester-Edenwald-Baychester,"4,426",35.4
2007-11,NTA2010,505,8,Bedford Park-Fordham North,"15,667",79.9
2007-11,NTA2010,506,8,Belmont,"6,012",64.5
2007-11,NTA2010,507,8,Bronxdale,"6,355",43.9
2007-11,NTA2010,508,8,West Farms-Bronx River,"7,585",59.0
2007-11,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"4,337",21.9
2007-11,NTA2010,510,8,Pelham Bay-Country Club-City Island,"5,398",45.1
2007-11,NTA2010,513,8,Co-op City,"1,092",5.7
2007-11,NTA2010,514,8,East Concourse-Concourse Village,"12,304",53.9
2007-11,NTA2010,517,8,East Tremont,"5,979",39.1
2007-11,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"3,480",28.1
2007-11,NTA2010,526,8,Highbridge,"7,925",59.2
2007-11,NTA2010,527,8,Hunts Point,"3,774",40.0
2007-11,NTA2010,528,8,Van Cortlandt Village,"11,458",61.0
2007-11,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"4,954",34.8
2007-11,NTA2010,530,8,Kingsbridge Heights,"8,552",71.8
2007-11,NTA2010,531,8,Allerton-Pelham Gardens,"4,336",41.8
2007-11,NTA2010,533,8,Longwood,"3,859",42.9
2007-11,NTA2010,534,8,Melrose South-Mott Haven North,"4,021",29.7
2007-11,NTA2010,535,8,Morrisania-Melrose,"4,589",34.8
